Text,oh_label
WHAT I SAY NIGGA STOP CHANGIN SHIT!,1
 Anal leakage ban hammer? ,1
MuYou suck asshole ch,1
" So does your mouth, you gayass",1
sexy time with old saggy grandmas,1
Butt face idiot friends,1
  == Flewis stop sprouting nonsense. ==  U freaking bastard.,1
 - Go and such your dick,1
"   == FUCK YOU GEORGE ==  YOU GET MY POINT, AKHTAK SHARMOTA",1
  == fuck you george ==  akhtak sharmota,1
   I hope to God your kids are trapped inside burning cars.,1
" YOU TOO JEFF G, FUCKIN HOMOS.    ",1
"..... nope have u, josh is retarted",1
  YOURE GONNA BE A DEAD FAGGOT   ,1
  ok stop being lame. seriously. go watch pokemon.,1
  == dumbledore ==  Suck my balls J! Suck my balls!,1
 likes it up the butt,1
  YOU DIRTY FUCKIGN NIGGER. STOP DELETEING MY WORK!!!  ,1
  == he's not an editor ==  he's a nigger,1
just the shut the hell up man  ,1
", cos its just retarded what you are assuming. nooblet",1
` ::``Piece of trash`` is inappropriate?   `,1
  == how big is ur cock ==  i wanna suck u off ),1
  == how big ==  is ur cock lol,1
  == how big is ur cock ==  i wanna suck u dry,1
  == hi ==  i wanna suck ur cock ),1
  == yum ==  ur cock is yummy lol,1
  == fag ==  You are a fucking cock sucking doosh bag,1
fuck with wikipedia. Doosh bags,1
  fag fag fag fag doosh doosh doosh suck my nuts,1
  no it's actually a fact. look it up fucker.,1
  right it's less selective you stupid fuck,1
"  == Your Mom Has A Penis!!!!! ==  Wow, she is hella fat too.",1
" Also, I Ohnoitsjamie am a homosexual who likes butt sex.",1
YOU REALLY REALLY SUCK.,1
 :Fuck off...   ,1
"`    EWWWWWWW. It's not Tim, dummy.  ~ `",1
 masturbating over his brother's dead body.,1
    FUCK SCJessey that hoe,1
Now go suck a nigger dick. ,1
senseless fucking of my mother,1
  == Cry more please ==  Please cry more,1
FUCK ME IM IRISH!!!!!!!!!!!!!!!!11,1
  == Hey fuckwit!!!== Don;t do that! I wanna talk! ,1
  == I'm Kissing up ==    I want to kiss you ass,1
` : How about this ``GO FUCK YOURSELF.```,1
" :: I noticed, why don't you get a life?   ",1
   == Hi ==  Yes its me Whore. )    ,1
"  Hey asshole, its my article, if i want to delete it i will!",1
  you respond to nothing but vandalism. FUCK YOU,1
"  == Holy Christ ==  10,000+ Edits? Get a life, faggot.",1
  *It is not redundant. You are redundant.   ,1
"  Fuck you, unpopular opinion, you disgusting faggot.",1
  Virtual Steve can burn in hell.,1
This user is a fucking douche bag ,1
"CUM FOUNTAIN OF GIANT DICK, MAKE COMETSTYLES HAPPY.",1
  == FUCK YOU DIRTY INDIAN... ==  SHYT HEAD INDIAN!!!,1
  YOU ARE A FAGGOT GET A LIFE   ,1
  == YOU ==  SUCK DICK    ,1
  I am Nancy and I like to fuck up people's fun.  ,1
  == hey andy ==  u r a wanka,1
    Stupid Liberals!!!!!!!!!!!!!!!!!!!!!!!!,1
  == hey ==  you r a douche,1
  == *** ==  I suspect that Closedmouth is g*y.,1
ugly fucker who sucks cocks,1
         Yeah! You dummy!  Bakutrix,1
"  wtf dude, I added some cites.",1
  == Fucktard ==  You are a big fucktard.   ,1
  Niggers.    Shoopsywoopsy,1
`   == deflem said ``fuck you Wikipedia`` ==     `,1
  Hans: He's an Ass Man,1
  ==Fuck you.==  'Fuck you in the ass.',1
If you don't like it. You can kiss my Rebel ass.  ,1
 and we thank u cause the guy was a douche   ,1
  I hate u you. Your shit on a banana,1
YOU IDIOT WHY U DELETE MY PAGE!!!,1
REALLY REALLY ANGRY NOW GRRRRRRRRRRRR,1
burn in hell motherfucker,1
 Phil Knight why don't you die?,1
 lemme see your asshole your asshole your asshole baby! ,1
  * Yea? Well FUCK YOU!   ,1
   hey motherfucker hurry up!,1
  hey kuru fuck you! take your shit somewhere else,1
  suck dick u disrespectful swearing wank!!,1
  DUDE< I DO IT BECAUSE YOUR MUM SCREAMS TOOOOO MUCH!!!,1
" Ged UK, just shut UP!  Omnigan",1
Would you like me to suck your penis,1
  :your a douche get a life fag.,1
"kiss my ass jehochman - i have many ip's, have fun!!!!!",1
    oh stuff it you dumb fuck.,1
   you are a coward for deleting that  ,1
  == Fuck you ==  y    ,1
  == Fuck your face ==  y    ,1
 you guys are awesome..i dont no mcq but he seems gay.,1
  == Fuck you!!!!!!!!!!!! ==  and your foot,1
blah blah blah kiss my ass,1
  I like how you didn't leave your username COWARD!!  ,1
" :Go fuck yourself, you piece of shit.   ",1
       U SUCK COCK U IDIOTS!!!!!!!!!!!!!!!!,1
  :::HAPPY XMAS I HOPE SANTA GIVES YOU A JAIL CELL,1
" Your disgusting personal habits aside,",1
pathetic specimens like yourself,1
"<-WHAT A FAGGOT, I'M GLAD HE'S DEAD!!!",1
"  THIS IS MY TALK PAGe, BITCH!",1
  == You're a fag ==  Just wanted to let you know that. D,1
  ==Are you gay?== or are you just trying real hard?,1
FUCK OFF MY PAGE!!!!!!!!!!!!!!,1
"  You're not an admin, so shut the fuck up faggot.",1
  ==  heya ==  Fuck off and enjoy your new years ),1
I am a total tool who reverts shit for fun ) ,1
  == Go fuck yourself!... ==  Delete this!...   ,1
"   Hello, I think you are a fuckwad. Eat shit and die?   ",1
  these people deserve all the contempt and scorn of society,1
   You edited MY discussion page? Go fuck yourself Aitias.   ,1
 Criss Angel is a cocksucker,1
   ==Guess WHat==  Your an ass,1
  Go screw yourself.  ,1
Moslims are filthy thugs who do not belong on this planet. ,1
   FUCK U BASTARD(TURD)   ,1
 if i find you i will hang you,1
 fuck you mother fucker,1
  == Hi ==  I Hate you. ^_^,1
  == Coward. ==  Stop deleting these messages.,1
`  == Ice ==  Stay cool my balls. I say ``diu lei lo mo```,1
  Stupid fucking bitch rot in hell piece of shit,1
Pseudomonas is a stupid fucker  ,1
  == You are a fucking dick ==  go fuck yourself,1
"If you continue to vandalise, I'm gonna fuck you up big time",1
   ==I can explain==  Mfield is a penis,1
   == Elonka == Sucks black cocks.     ,1
"  == Shut up, queer boy!   ==  yes",1
  My mate told me you were a fuckin homosexual. You are dead.,1
 ::::::Barek is probably gay.,1
 ==ASSHOLE==  You are an asshole,1
  I really couldn't give a rat's arse.,1
  mane fuck souja boi that nigga dont go hard n the paint,1
"  :NOT REALLY, GO AHEAD AND FUCK OFF BITCH!!!",1
for being a douchebag,1
  == Hey ==  SUCK MY BALLZ BITCH,1
  == Your are a filthy fuck ==  go fuck your self,1
" Don't worry, John is a stupid fuck",1
"I agree, Fuller is a useless stupid fuck  ",1
` ::I don't give a fuck.  `,1
"   YOU MY FRIEND DELTED MY EDIT, NOW U CAN SUCK MY COCK",1
  Yeah well your just a dick   ,1
You are retarded you little bitch you suck balls go to hell  ,1
 Go fuck yourself bitch   ,1
 BECAUSE IM A TOTAL DOUCHEBAG!,1
Jimbo Wales is a gay little fucker   ,1
  == you are a stupid fuck ==  and your mother's cunt stinks,1
FUCK YOU FUCK YOU FUCK YOU FUCK YOU FUCK YOU,1
   Kill the Muslim suporter of palastinians/terrorists,1
  User:Abd is Muslim scum,1
crazy crap i`m not bff any more from:alicia,1
  :How about this: fuck off. Just a suggestion.  ,1
" :Go ahead, you fucking fascist cunt, block me.    ",1
  Are you gonna cry and tell wikipedia? Suck it up loser.,1
"   ==Why does it bother you, fuckface?  Suck my cock.",1
"EVERYONE BELOW CAN SUCK MY COCK, AS I HAVE A DYNAMIC IP.  ",1
 BECAUSE HE IS A FAGOT,1
  == tramp ==  lol! cut your damn hair you waster,1
  your hair is lower then your mum's tits,1
"  lol, your page is getting fucking owned! TEABAG!",1
  == Fuck you == Fuck you racist basterd.   ,1
  Why the fuck is this article protected?,1
  User abd is Muslims scum,1
  Your'e a fucking nerd. And I feel real bad for your mother.,1
   == Funny == Go away and cry to your mother!   ,1
   == Another sucka found == YOU!   ,1
   == ITS STILL FUNNY == Son of a bitch! _|_,1
"You obviously never attended college, moron",1
 Lucasbfr: your mother is a cock slut,1
 == FUCK OFF YOUR PIECE OF SHIT JEW == ,1
"Hey John, it wasn't a fucking test moron  ",1
  == Fuck u bitch ==  Fuck u Bitch,1
"  I mean it, fuckhead! Now, now, I want unblocked NOW!",1
gay fucking cockface shit ass cunt,1
   WORST CUSTOMER SERVICE EVARRRRRRRRR,1
  Yer all a bunch of wankers! pppptttthhhh! nipple...,1
" ::::::I'm not him either. What are you, crazy? -   ",1
  Fuck ugly black cowworshipping mallus,1
"`|decline=That's right, because you're a sock of .  `",1
  ==well that sucks== Deskana‎ is a complete douchebag,1
 Bongwarrior loves the cock.,1
  Give me one reason to listen to a moron like you.,1
 FINE BITCH< THAT SHOULD GET YOUR ATTENTION,1
  U FAT PENIS< LISTEN HERE!,1
. USE THAT BANHAMMA NAO GAYBOY,1
  == ... ==  Dude your a dick.,1
User:Abd is muslim cr@p  ,1
 MUSLIM SCUM go die soon will you,1
  :Stop your bullshit. I'll remove that nonsense crap.   ,1
  im not sorry for what i did FUCK Jclemens,1
From DDMC: Just shut up.   ,1
User:Abd is Muslim Scum  ,1
I don't fucking understand.    ,1
"  == FUCK YOU, MEDIA PIECE OF SHIT! ==",1
  ::Go and fuck yourself.   ,1
" Please put it in my ass, I enjoy black dick up there.",1
shit my bitch hole   ,1
   GAY. GAY GAY GAY GAY GAY!,1
      Fuck you and Fuck your mom. And her dog.,1
"`yes, I'm here too... ``High preformance gel penises``   `",1
  Up yours mother fucker.,1
shove a sock down your throat and out your ass.,1
  ==Boring==  Why are you so boring Gail.. stop harassing me!,1
 DELANOY SUCKS COCKS.,1
RE DEAD MOTHERFUCKER ==,1
Fuck you! I will go to your house and Kill you with my gun! ,1
I will kill you with my gun asshole!,1
"  go to bed bitch, i wana edit pages",1
  FUCK YOU DUMBASS ITS AN OPINION   ,1
  RE:  Hulk changes.  Fuck off idiot.  user coldbrotha,1
  Try the official website then - shit head!,1
  == you are dumb ==  you are dumb and stupid loser,1
  == you are dumb ==  you are dumb,1
  == your dumb ==  your dumb,1
  that was bullpoop. whats ur problem?? freak.,1
  Human beings are basically fu*king idiots!!!,1
  == You fing rat ==  You ratted me out you little prick,1
SUCK YOU SUCK YOU SUCK,1
stupid dumb shit goddamn mother fucker ,1
  == WHY DON/T YOU JUST GO FUCK YOURSELF ASSHOLE! ==,1
 ==Fuck you you fucking pig!==  You motherfucking pig.,1
  == wtf ==  what is your problem with me are you a stalker,1
"  we will, we will fuck you!",1
   THAT'S RIGHT - LISTEN UP ASSHOLE !!!,1
Is there any chance of you having gay sex with me ,1
  You smell of stale urine.   ,1
"  Fred fuckmehorns, is virus. Do not go on any sites of his.",1
Rape|raped]] in the butt,1
"  Hi Tarc, Good points.  How long is your penis?",1
life and a job. This website is trash.,1
Pontificalibus is full of shit.,1
"  == Kingpin13 ==  You are, in a word, a cunt.",1
"  Fastily,  Take it up the ass, douchebag.",1
  Why does this fuck-up have to ruin jazz?,1
  |unblock| all of you can suck my dick,1
  == You suck DUCK BUTT! ==  YEAH!!! lol,1
Err:509,1
I'm a fat pig.  Does that belong on Wikipedia?  ,1
"   HENCE, ROZ LIPSHITS IS AN IDIOT!!!!",1
ROZ LIPSCHITZ IS BLOCKED BECAUSE HE IS AN IDIOT!  ,1
  really want cramers balls in your mouth huh?,1
"   :::WHAT THE HELL!! STUPID ROBOTS, I DIDN'T DO ANYTHING   ",1
  == Guess What?!?! ==  your retarded!,1
  I think you're being a hypocrite.   ,1
  ???? WHAT ARE U TALKING ABOUT!!!!! UR BEING MEAN,1
"  == ... ==  You are a sad cunt. Get a life, you nerd.",1
(could you fucking leave me alone bitch),1
I am a stupid bitch who needs shutting the fuck up,1
 (I hate free speech it is shit.),1
'''FUCK YOU ALL BITCHES,1
  Bitch Ill never stop vandalising your shit so fuck you,1
  ==asshole== fuck u asshole go fucking rape my penis,1
  ==fuck u== rape my penis plz!,1
 :Piss off.   ,1
 You've got child porn. CHILD PORN!,1
  You are a cocksucking faggot D,1
  You enjoy taking dick in the ass D,1
  Your moms cunt is fat and juicy D,1
  FORGOT TO SIGN IT. You're an IDIOT.   ,1
 you son of a bitch RIP you motherfucker,1
", Trevon Saquele Sterling Sloan is a gay fuck fag",1
i ilke giant dick in my ass  ,1
 and i have a small penis lalalalalalalalala,1
   == cheers == Die in a fire,1
"   == cheers == die in a fire, fianna failure",1
  The picture sucks.  Someone should put a different one up.,1
   YOY ARE A HAIRY HERPES INFESTED NANCY GRACE LOVIN' CUNT,1
  suck my anus and pussy!,1
  ged likes penis =)   1 0 0,1
 oh yea school ova and time to get ma dick lick   ,1
is a cocksucker faggot D ,1
  You are a fucking cunt.  Please stop existing.,1
  Fuck off fatty. Get a life.,1
  Shit!!! Shit!!! Fuck you!!!  you're son of a bitch!!!,1
  == Shit ==   you're a bitch!!!   go to hell!!!,1
  == Fuck you ==  Putanginga mo!!!,1
  == Bitch ==  Shit!!!   go to hell!!!,1
"  == RHAworth ==  Stop defending him, he's a prick",1
 Andrew Kwon   FuCKING FAG,1
  Go stuff yourself . islam is evil     ,1
"GO FUCK YOUR SELF , WIKIADMINS",1
  {{Unblock|Unblock or I'll kill you.,1
  I am going to kill you I am going to murder you,1
  piss off you son of a bitch,1
  shut the fuck up bastard,1
   next tiem you spam my site i kick your asss,1
    I am going to kill you. I am going to murder you.,1
This GUYS SOOOOO GAY ==  == ,1
Hello Everyone Is Gay  XXXXX Love Simply South,1
   Is it true that 82% of all soldiers liked to suck penis?,1
 == GO AHEAD FRANKIE ASS! AHAHAHAHAHAHAHAHAHAHAHA! ==  ,1
   SOMEGUY1221 LIKES TO SUCK LARGE HARD PENIS.,1
"  Someguy1221 is an asshole, and I hope he knows it.",1
  == Showed... ==  ...Another homo bites the dust,1
ScJessey is a Big Fat Faggot Pinko Commie Asshole,1
  == You're a fag ==  Do you have anything better to do?,1
queer ur gay i hope u read this,1
WARNING: THIS FAG SUPPORTS HITLER,1
decline=I don't fucking think so -   ,1
  == wer do u live ==  wer do u live marybelle i wanna fuk u,1
IAN WELLER IS A FUCKING DICK ,1
   == Giambiville =   What the hell asshole?    ,1
   Go F yourself you cottonheadednittymuggins.,1
  Cluebot also says you have a tiny penis.,1
 == FAGGOT == == FAGGOT == == FAGGOT == == FAGGOT ==,1
"  Please have a look at Wikipedia:Dick, thank you.   ",1
PENIS VAGINA YOU SUCK FAGGOT ASSHOLES AT WIKIPEDIA,1
  == In my opinion ==  Finland sucks.   ,1
"  == FUCK YOU ! ==  FUCK YOU ! BITCH, ILL SHOW UR GAME GUIDE.",1
 ::Shut up. I'm going to rape your sister,1
  == Why did you stop my edit ==  You fukin gay prick,1
  == cockbag ==  you herad me gaylord,1
`  == you and purple ==  ``@!? you or just fuck you`,1
  == And why the fuck should i care? ==    ,1
"  ==EDiot==  GTFO fgt, don't do taht to mah page!11!111!",1
"  == LAWL ==  lulz @ u nerd, keep deleting my comments.   ",1
 :::::::Stay out of it it's none of your business,1
  umm what was the delete for? u fuckin nigger monkey,1
  == killamanjario ==  shut the fcuk up cracka,1
want to fuck you in the ass and make sweet sex to your dick.,1
  I am going to kill you. I am going to murder you.,1
  == How about this ==  You are a cunt?,1
  == you suck messing with honduras! ==  Fuck you     anon,1
just crushes my world. hahahaha losers,1
 CHRIS 73 - TOILET PERVERT   ,1
is iridescant is a faggot,1
 Take your sandbox   And stick it up your asshole retard.   ,1
  Faggggggggggggit drew likes penis,1
"    fuck you wikipedia, you are a bunch of fags!",1
your a grade A asshole,1
  It's been fixed so shut up.,1
GARY BETTMAN IS A FAGGOT,1
   GO AND FUCK WIKIPEDIA...WHO THE HELL CARES...,1
  fuck off......i will kick you......,1
  Fuck off you persistant faggot. - God,1
"  == Oh ==  Fuck you, nigger.",1
Lol oh noes DONT BLOCK EM FROM CHANGING SHIT!!!!!!!!!,1
  heres ya stupid signature as well you faggots  ,1
  Fuck you London. You piece of shit,1
  You must have a VERY small penis.   ,1
How big is your pee pee.  ,1
 == WIKIPEDIA SUCKS!! IT SHOULD BURN!! ==        ,1
     stupid block,1
" :::::::Blah Blah Blah! My word, you're boring me to death!",1
"  Disregard, I suck cock.",1
Butt whatever it take for you to kiss my butt,1
I STILL GIVE UP . Get a better life you two.    ,1
The immaturity and stupidity of people these days.  -sigh-,1
  BUNCH OF COCKFAG DOUCHEBAGS,1
  anothybadberry is a cunt,1
  I CAN EDIT MY OWN SHIT YOU MOTHERFUCKING CUNT     ,1
`    is a retard nigger.`,1
  == What?? ==  Go lick a pig you arab muslim peice of scum. ,1
  == Last warning ==  This user likes to smoke his own pole,1
"   Daniel RIGAL,  FEEL FREE TO SUCK MY BALLS!",1
sex is good for the penis,1
  go ruin someone else's article.  ,1
fuck all this shit in to dickmania,1
  Dude. Shut the fuck up.,1
  == SineButt == I hate you so much.,1
  Liars burn in Hell without Salvation.,1
 ==hey== why should i assume good faith when hes being a dick,1
", and I'm a total faggot",1
  == Douche ==  Fuck you! i can't edit?! Why did you bann me?,1
 Chrisch is a faggot!,1
    fuck of u dick cirt,1
  == Dear Yarnalgo ==  You're a gay fag.   ,1
  == hey man ==  I fucked your mother.   ,1
 Huge dick vagina porn jfjdj bla bla bla,1
  == unblock me you prick ==  yeah,1
  == yo ==  you are a very big mother fucking idiot/loser.,1
I too am a gay pedophile,1
  You're a fucking boot as well.,1
  IM GAY AND I LIKE A HUGE DICK UP MY ASS.,1
  fuck you cracker nerd,1
  == Oh and Fuck you Fut. Perf.== A**hole,1
   FUCK YOU CHILD MOLESTER,1
" * Bullzeye is a faggot, I'm merely pointing out the obvious.",1
 what a complete fucking blowhard he is,1
"  want a fucking medal, you dirty jerk?  ",1
  == guess what?!?!? ==  your retarded,1
  == HEY == Nigger. Get a real job you cocksucking jew.,1
"  FUCK YOU KID, Get the Fuck out of my country.",1
  == Hey thar ==  Sorry 'bout your penis.,1
" ==­­ == Yeah, revert my edit, you conformist.",1
"  no you a**hole, i am done with you",1
  I AM A WANKER AND I LIKE NIGGER PENIS IN MY MOUTH!,1
  == hey ==  your a gay nigger mother fucking cunt,1
 And its me you fat bitch stop deleting my images ugly ho.,1
You're an idiot. Cardiac arrest IS a cause of death.  ,1
 Fuck veritas this school sucks dick!,1
  == your boring ==  and retarded two,1
  == orgy ==  orgy penis pecker fuckstick,1
. Fucking awesome. I bet you went to fucking kU,1
   == I Hate You ==  I hate you.,1
" :GIVE ME HOT ANAL SEX, YOU SEXY IP ADDRESS    ",1
  William Avery is a Flaming homosexual from gay ass britain,1
  how do u like this u fucking dickass william,1
 This guy is a fucking tool! LOL  ,1
  Recent? You just a pussy.,1
 :Yeah yeah yeah... get a life faggot.   ,1
  I hope you leave this shithole like that faggot did.,1
Cuz this admin is a maggot and slave to is POV.    ,1
  == Freak ==  Everybody laughs at you behind your back.,1
  == Fat mess ==  Everyone dispises you.,1
" ::PS, you're a bitch.    ",1
  == I protest ==  That was outrageous!!!!!!- () Wolfkeeper  ,1
  Fuck off!!!!- () Wolfkeeper  ,1
 Take your sandbox   And stick it up your asshole.    ,1
And stick it up your asshole.  ,1
LAST CHANCE YOU DICK ! ,1
  you stink shoo woo woo,1
 |listas              = Cycle Sluts From Hell,1
 well he is a racist asshole and you can kiss my ass.,1
"   ==Hey== Seth, you are a fucking douchebag.",1
  == hey ==  why must you be such a shithole? fuck off,1
"  cut your dick off, do us all a favor, you little asshole",1
   hey made a fuck up you poofda FUCKEN dog!,1
If i saw ya i'd spit on ya== pretty much says it all eh?  ==,1
" :Shut the fuck you little anon, you don't know anything!",1
  == sicko ==  You sick bastard. You make me sick.,1
  Go ahead and block me idiot!  ,1
  ill get my solicitor to contact you. Your insane,1
  User:abd is Muslim Scum,1
" ==soulja bitch is whack, fuck da dirty south==",1
 the corrupt officials working in,1
YUO SCRUB MY EDITS I SCRUB YOURS: THATS FAIR AINT IT? ,1
"  Abd is Muslim scum, the religion of terrorism",1
  Have you been fucking living under a rock?,1
  == Stop sucking a dong == Enough has been said.   ,1
    == GO DIE YOU WORTHLESS COCKSUCKING FAGGOT ==    ,1
"  Seriously, why don't you mind your own fucking business?",1
  == please ==  please dont be a cunt,1
  == please ==  please don't be a cunt,1
  == legolas2186 ==  is a fag,1
James McCourt ==  Fuck off.  == ,1
 ::It must suck to be you then.,1
 I THINK NAWLINWIKI’S A HOMUNCULUS. ,1
  So many children to abuse - so little time,1
  hey ms bitch get the fuck out,1
"Go suck a prick, bitch. ",1
 Blah Blah Blah. Cry me a river. Go suck a prick.,1
  I have been thrown out of better brothels bring it on cunt,1
  == Loser ==  F- -!!!  F- -!!!  F- -!!!  Grawp !!!,1
"  == Moron ==  Keep your nose out, imbecile.",1
  == Fat Guy ==  Lose weight fatty.,1
 to be driven away and die,1
   im warning you dont touch my page geez its not so hard,1
I THOUGHT I SAID I WAS SORRY YOU ROTTEN PENIS!,1
  You're kind of a jerk.,1
  i am chilliwack you fucking moron,1
" do not know juden! silence is golden juden, now shut up.",1
"  Are you lost, stupid fucking idiots",1
  == guess what ==  your retarded,1
  == dirty slutty bitch tramp ==  ass hole pussy,1
  I thought you were gonna block me? Homo.,1
  Come on fag boy. Block me.,1
  All fucking talk huh?,1
   You are a jumped up fuckwit censor you lousy cunt,1
  == BITCH ==  Your an ass hole!,1
 You are going to regret this   ,1
seen this sad little faggots face,1
"Idiot=  Like Willie Martinez, you're an idiot.  ",1
"Idiot  Whoo, delete my post!  Brave, aren't you?  ",1
  I see you are a faggot too.,1
  == Oik Oik! ==  Ur a pig!,1
  == Oik oik! ==  Ur a pig!,1
 == Willking1979 is a dick. == ,1
  Greg Thomas From Albuquerque New Mexico is Gay.,1
Bold textGREG THOMAS FROM ALBUQUERQUE NEW MEXICO IS GAY,1
  Please choke on a bucket of dicks. Thank you.,1
  YOU EEL-MANNERED LITTLE EEDIOT!   ,1
"  Bite me, you partisan hypocrite.",1
"  == A sentiment for you... ==  Fuck off, you giant twat.   ",1
Son of a bitchSon of a bitch,1
suck your filthy erect penis,1
  == gur-ess whzat ==  your retarded,1
  == ballsack ==  your retarded,1
  your a fucking bell end,1
FAGS WHO READ WIKIPEDIA,1
"I AM GOING TO CALL THE POLICE, SON OF A BITCH",1
Graeme Bartlet MUST die,1
"Who let you edit here, you fracking spade?    ",1
   ==Haha== Moron.. I told you to shut up.. -   ,1
Matt Bakers dad sucked my big fat cock last night   ,1
 I would like to know how to suck a C O ( K,1
 You base your information on opinion. You're an idiot.   ,1
"  == WAY TO GET AIDS, FAGGOT ==  BAHAHAHAHAHA!",1
  == FUCKING FAGGOT ==  LOLWAT.,1
  You're both a couple of assholes. -  ,1
 :Don't be rude. Coward.   ,1
"  Stick it up your arse as far as it will go, then some more!",1
 :I gave you a valid reason.  Now fuck off!    ,1
 ::Imbecile. Give me proof.   ,1
" ::I propose that you sir, are an unconscienable dickwad.   ",1
  == You suck! ==  You suck! Go kill yourself,1
 :I shall do as I please you dirty double nigger wikifag   ,1
  == your gay ==  you're a fucking faggot,1
  well do it then bitch ass faggot,1
 FUCK OFF YOU TOTAL CRETINOUS ASSHOLE 9-),1
  == FUCK YOU  ==  the subject says it all bitch.    ),1
  Fuck off 1 inch weiner,1
  JAN MOIR IS A VILE SLAG- SACK THE BITCH FROM THE DAILY MAIL,1
  == Fuck you. ==  Nigger.   ,1
Im a fag..... i also hate black people (niggas),1
You Stupid Piece Of Shit,1
" :::Todd, you're a dumbass.",1
  YOU ARE A DICK HEAD!!!!!!,1
  ==Yo== You are one ugly dude.  ,1
  == hello ==  will you suck my dick for $5? please reply,1
r gay gay gay studius,1
  == gonna get you... ==  ...you giant twat faced prick!!!   ,1
Your still a dickface dude.  ,1
FUCK YOU FUCK YOU FUCK YOUa,1
  == FUCK YOU ==  FUCK YOU ASSHOLE,1
   You suck the big one.,1
 You're a major retard ,1
A LOAD OF TRIVIAL GARBAGE !!!!!,1
 hamburger radio is a fucing F@ggot,1
 you are a f@g kill yourself cus nobody likes you,1
block me i don't give a shit,1
"block me for 2 years, screw",1
   think on this - fuck you,1
"  == Listen Up! ==  Go Fuck Yourself, Asswipe!",1
  get fucking lost i know you are sad but keep it to yourself,1
  no reaction at all fucker????,1
"  therefore you are a pedo, you fuck little boys",1
  You know what ID like you to do? LEAVE ME THE FUCK ALONE!!!,1
clanigger niggernigger nigger nigger nigger nigger ss,1
  ==Asshole== You are an asshole.   ,1
 you idiotic dung whore,1
I like blowjobs and dicks down my rear end ps cops love me ,1
hiding behind these bitches wikipedians who keep reverting ,1
  SO YOU ADMIT YOURE A FAG?,1
   OK YOURE A FAG THEN,1
  == fuck da sevurity ==  IT IS OFFICIAL: YOU SUCK!!!,1
  fuck off you son of a bitch!!,1
  == another noob ==  fuck u,1
 nigger paedophile nigger paedophile,1
  == Idiot ==  Fuck you.   ,1
  == J DELANOY IS A MOTHERFUCKER ==  nuff' said,1
 :Stop being so dramatic.   ,1
  == What? ==  Who the hell wrote this synopsis?,1
  why the hell is this IP blocked? what vandalism?,1
  your dogooding liberalism makes me puke. dickhead.,1
 :No he's not. You're a liar.  ,1
WHAT A LOAD OF SELF INDULGENT GARBAGE,1
WHAT A LOAD OF SELF INDULGENT GARBAGE ,1
your a peace of ass!!!! ,1
  == Important == do you spit or swallow?,1
` ::You call that creep ``a contributor``? You're nuts!   `,1
  DO YOU SPIT OR SWALLOW???????,1
this man is a noob send him away,1
"  Stop censoring pages, totalitarian hermaphrodite.",1
You twats know fuck all about anything. ,1
"  == gay ==  why you so gay? you hiding something, fatty?",1
"   Mine dispeared, somebody wax my ass.",1
fuck u jimmy wales fuck fuck fuck,1
Editing My Own User Page is Not Vandalism == -bitch  == ,1
 MONKEY MONKEY MONEY MONKEY MONKEY ,1
 MONKEY MONKEY MONKEY MONKEY MONKEY MONKEY ,1
  == CAN I ==  CAN I SHOOT MY LOAD ALL OVER YOUR FACE?,1
POINTLESS SELF INDULGENT GARBAGE !!!!!,1
Fuck you Fiskeharrison!! Go suck your dad's dick!!!!,1
  {{|unblock|Lick my hairy nuts you negroes and jews.}},1
  so stop reverting the damn deletion  ,1
. J Delanoys house is going to be fire bombed!!,1
 :Yes. Merry Christmas. You fucking idiot.   ,1
  == You are a sock puppet of a disgusting tranny freak. ==  ,1
  ==  You are a sock puppet of a disgusting tranny freak ==  ,1
  ==You Suck== Suck it!!!!!  ,1
Anyone in the Republic of Singapore is Gay!!! India Forever!!,1
  shut up you goddamn assclown.,1
" ::Wow, you really take this stuff seriously?  Loser!    ",1
 I think your just a cuntt,1
It is worth feeding people like you just to shut your trap. ,1
GET OFF OF WIKIPEDIA RETARD!   ,1
  == guess what ==  ur retarded,1
  == hey dickbreath ==  ur rretarded,1
  I HATE EVERY AND I MEAN EVERY ONE ON THIS SITE!,1
   ONOREM IS STILL A FAUGOTT,1
  J.delanoy IS ALSO A FAUGOTT!!!,1
   Suck my dic fukcing nigger I am yoour Master!,1
  == you're a cunt== go die in a fire kthx <3   ,1
you fucking little retard!!!,1
"  == Current Squad ==  No FOOKIN AROUND WITH IT, alright!",1
  fuck you shut the fuck up,1
  == fuck you cunt  ==  block me go a head you cunt licker,1
"  Also, please not that you are an idiot. Thank you -DreamGuy",1
Knock of the vandlism or i'll report your fucking dumass,1
]] and [[Lesbian Separatist,1
get off wikipedia idiot,1
get the hell of wikipedia idiot,1
   FUCK YOU HOPE YOU DIE.,1
leave wikipedia you are stupid,1
GUY THAT SLEEPS WITH HIS MOTHER,1
" ::I'm back mother trucker, did you miss me?   ",1
"    ==blow==   it out of your ass, spic.",1
 fuck off i do what i want,1
  == you suck ==  you suck as in cock thanks bye,1
  == Fuck Off ==  Fuck Off i do what i want bitch,1
  You are an old cougar! You are an old cougar!,1
 NO I HATE IT BECAUSE YOU DELETE EVERYTHING,1
"Rule 23, Horkana is stupid.  ",1
  ==silliness==  you edit warring jackass,1
  == hello ==  you are a nigger,1
   this guy is a dirty jew  ,1
